text,label
"From: Mail Team <user@domain>Subject: Outgoing mailsDate: Mar 2, 2017Your Mailbox is Outgoing and Will BE Fully restored in the next 24hours. At this moment, your E-mail will be almost full. Imperfection will render your E-mail in-active from 20G to 20.9G. Ora,",1
"You will always be able to send and receive messaging.Re-Validate Messages HereWe want to be sure you're completely satisfied with your experience. If you have any questions, please email a representative will be gratified to assist you.Thanking you! Best Regards,organization Customer Care Team©Copyright 2013. All Rights ReservingDivision of Information Technology",1
Mail Administration AlertThis Message is automatically generated automatically by the computer.To avoid loss ofimportant information please log on to MyAdmin Help Desk or we will not be able to send or send incoming email.If you are unable to complete your account information by,1
"Dear Subscriber,System maintenance is currently going on our mail host server. Please kindly click on the link below to upgrade your account.hxxp://fd10.form.userserve.net/organization.edu/admin/fac",1
"Dear Student,Your student portal! was recently autmomated from inside organization Management..And in your opinion, are predominantly malevolent.Please re-validate your organization mailbox by clicking the validating link below.Validate Thank youorganization Management Dept",1
"Your Mailbox Has Exceed 3Mails Testified.CASE MessageFrom: Mail-SeCure Support.Exclusively for: <Name>,Click-Here to VerifyIf you have any questions regarding your e-mail messages, or concerns",1
"Dear user :Your outgoing mails won't be delivered by our server,unless you follow",1
"Good Morning,An important course form has been posted to you through the Blackboard Learning portal. Click here to read it nowThank you for your attention.Blackboard Learn | Services1997-2017 NACHA 2017. All rights reserved.",1
"Blackboard<Re-Activate My Account>We want to be sure you're completely satisfied with your experience. Unless you have any questions, please email a representative will be happy to assist you. Thank you! Best Regards,Mircosoft Customer Care Team© 2017, All rights reserved. MSG:CONFIDENTIALITY NOTICE: The materials in this electronic",1
"To Department Chairs,The Better Business Bureau has got the above-referenced complaint from one of your customers regarding their business relations with you.The details of the consumer's concern are contained in enclosed file.Please examined this matter and let us know your position.We encourage you to open the ATTACHED REPORT to responds this complaint.In the interest of time and",1
"Mail Administration AlertThis is to inform you that your mailbox has exceeded the storage limit which is 20GB as set up by your manager. To re-activate your mailbox, you need to update your mailbox below to 15GB. Click Here to Activate.",1
"Hello Staff /StudentsYou have receive a new updateOnline Update from IT Support for billing 0162418-27599Thank you for picked IT Support!Regards,IT Support",1
"Your Mailbox Has Exceeded The Set Quota/Limit Which Is 20GB.CASEUPS - 128GBDear Elavon Merchants Customer,We have reasons to believe that your Mailbox is out of the reach of Duns Drives. Itseems they are out of reach and are out of reach to expedition. We have capped the amount of storage",1
"New form posted by user@domain has caused some arrival mails to be placed on pending. Politely re-validate your letterbox to view this mail Please don't reply to this automatically-generated message. It'll just confuse the computer that sends it and you won't be able to send it back.Best Regards,The Mail UpgradingTechnical Support team",1
"Dear User,You have two important message from your faculty.Please click below to read your messages.Thank you.--Hunter R. Rawlings IIIInterim PresidentOffice of the President300 Day Hallorganization organizationIthaca, NY 14853",1
"[organization Logo]Dear organization member of organization! Your login was LOGIN today, Please verify to avoid account closure; to avoidance loosing access to organizations.edu account closure!System Administrator organization",1
"Mail Administration AlertThis message is from the organization Webmail Messaging Center to all email account owners.We are currently carrying out scheduled maintenance,upgrade of our web mail service and we are changing our mail host server,as a results your original password will be reset. We are sorry for any inconvenience caused.To complete your webmail account refresh, you must reactivate",1
"Mailbox has been scheduled for today. Please be advised that the IT system will be unavailable beginning May 6th, 2015 at 10:00 PM and be restored by Click-Here to Activate.IT Service Desk",1
"This organization Account Maintenance is currently going on our Web mail Message Center. Owing to the recent upgrade we necessary tore down some old Message Center storage to create more space for new one. To clean up some of our OWA storage, you need to expand accountUnreservedly Click on the ITS HELPDESK HELP (NOTICE - Terms of Use) to",1
"Dear User,You have a Google Drive Sheet from Owa/itify Center for your review. The link above will be updated in the future few days.Thank you.Assist DeskAccess",1
